schemaVersion,recordType,source.name,source.url,content.startupName,content.productName,content.pricingModel,content.website,collectedAt
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bricabrac,UNKNOWN,https://bricabrac.ai/,2026-08-15T17:39:56.711575+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bricklayer AI,UNKNOWN,https://www.bricklayer.ai,2026-08-15T17:39:56.711582+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bricksee,UNKNOWN,https://www.bricksee.app/,2026-08-15T17:39:56.711588+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BridgeWise,UNKNOWN,https://www.bridgewise.com,2026-08-15T17:39:56.711595+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Briefly,UNKNOWN,https://www.trybriefly.com,2026-08-15T17:39:56.711601+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bright Eye,UNKNOWN,https://apps.apple.com/us/app/bright-eye/id1593932475,2026-08-15T17:39:56.711609+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Brightbid,UNKNOWN,https://brightbid.com/,2026-08-15T17:39:56.711615+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BrightEdge,UNKNOWN,https://www.brightedge.com/,2026-08-15T17:39:56.711622+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Briq,UNKNOWN,https://www.briq.com,2026-08-15T17:39:56.711628+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Brndaddo,UNKNOWN,https://brndaddo.com/,2026-08-15T17:39:56.711635+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Broadcast,UNKNOWN,https://www.withbroadcast.com/,2026-08-15T17:39:56.711642+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Browse AI,UNKNOWN,https://browse.ai,2026-08-15T17:39:56.711650+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BrowseGPT,UNKNOWN,https://browsegpt.ai/,2026-08-15T17:39:56.711656+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bubble,UNKNOWN,https://bubble.io/ai,2026-08-15T17:39:56.711663+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Buffer,UNKNOWN,https://buffer.com/ai-assistant,2026-08-15T17:39:56.711669+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bugasura,UNKNOWN,https://bugasura.io/,2026-08-15T17:39:56.711676+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Build AI,UNKNOWN,https://www.buildai.space/,2026-08-15T17:39:56.711684+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Builder.io,UNKNOWN,https://www.builder.io/,2026-08-15T17:39:56.711691+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BuildYourBrand-AI,UNKNOWN,https://buildyourbrand-ai.com/,2026-08-15T17:39:56.711698+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BulkGPT,UNKNOWN,https://bulkgpt.ai/,2026-08-15T17:39:56.711704+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Bunni,UNKNOWN,https://bunni.ai/,2026-08-15T17:39:56.711711+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BurnBacon,UNKNOWN,https://burnbacon.com/,2026-08-15T17:39:56.711717+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Business Portrait AI,UNKNOWN,https://business-portrait.net/,2026-08-15T17:39:56.711724+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Butternut,UNKNOWN,https://v2.butternut.ai/,2026-08-15T17:39:56.711730+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Buzzr,UNKNOWN,https://buzzr.tech/,2026-08-15T17:39:56.711737+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,BVM,UNKNOWN,https://bvmax.io/,2026-08-15T17:39:56.711743+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ByteCap,UNKNOWN,https://www.bytecap.io/,2026-08-15T17:39:56.711750+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Byterat,UNKNOWN,https://www.byterat.io/,2026-08-15T17:39:56.711756+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CabinaAI,UNKNOWN,https://cabina.ai/,2026-08-15T17:39:56.711762+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cactus Interior,UNKNOWN,https://cactusinterior.com/,2026-08-15T17:39:56.711769+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cadea,UNKNOWN,https://www.cadea.ai,2026-08-15T17:39:56.711775+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Caelus AI,UNKNOWN,https://caelusai.com/,2026-08-15T17:39:56.711782+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Caktus,UNKNOWN,https://www.caktus.ai/,2026-08-15T17:39:56.711789+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cala,UNKNOWN,https://ca.la/,2026-08-15T17:39:56.711798+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CaliberAI,UNKNOWN,https://caliberai.net/,2026-08-15T17:39:56.711805+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Call Annie,UNKNOWN,https://callannie.ai/,2026-08-15T17:39:56.711812+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Calligrapher AI,UNKNOWN,https://www.calligrapher.ai/,2026-08-15T17:39:56.711818+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Camb.ai,UNKNOWN,https://www.camb.ai,2026-08-15T17:39:56.711825+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cambio,UNKNOWN,https://cambiomoney.com,2026-08-15T17:39:56.711832+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,camp,UNKNOWN,https://www.getcamp.xyz/,2026-08-15T17:39:56.711839+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CandyIcons,UNKNOWN,https://www.candyicons.com/,2026-08-15T17:39:56.711845+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Canva,UNKNOWN,https://www.canva.com/,2026-08-15T17:39:56.711852+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Canva Text to Image,UNKNOWN,https://www.canva.com/your-apps/text-to-image,2026-08-15T17:39:56.711859+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Canyon,UNKNOWN,https://www.usecanyon.com/,2026-08-15T17:39:56.711865+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Capably,UNKNOWN,https://www.capably.ai,2026-08-15T17:39:56.711872+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CapCut,UNKNOWN,https://apps.apple.com/us/app/capcut-video-editor/id1500855883,2026-08-15T17:39:56.711879+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cape Privacy,UNKNOWN,https://capeprivacy.com/,2026-08-15T17:39:56.711885+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Capitol,UNKNOWN,https://www.capitol.ai/,2026-08-15T17:39:56.711892+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Captain,UNKNOWN,https://www.contentcaptain.io/,2026-08-15T17:39:56.711898+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Captiongen,UNKNOWN,https://captiongen.szhao.dev/,2026-08-15T17:39:56.711905+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CaptionGenerator,UNKNOWN,https://www.captiongenerator.io/,2026-08-15T17:39:56.711911+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Captions,UNKNOWN,https://www.captions.ai/,2026-08-15T17:39:56.711918+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CAPTURELAB,UNKNOWN,https://capturelab.gg,2026-08-15T17:39:56.711924+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CarbonCopy,UNKNOWN,https://carboncopy.pro/,2026-08-15T17:39:56.711930+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Carepatron,UNKNOWN,https://www.carepatron.com/feature/ai-medical-transcription,2026-08-15T17:39:56.711937+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Casablanca,UNKNOWN,https://www.casablanca.ai/,2026-08-15T17:39:56.711943+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cascading AI,UNKNOWN,https://www.cascading.ai,2026-08-15T17:39:56.711950+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Casetext,UNKNOWN,https://casetext.com/,2026-08-15T17:39:56.711958+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Caspa AI,UNKNOWN,https://www.caspa.ai/,2026-08-15T17:39:56.711965+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Casper AI,UNKNOWN,https://chrome.google.com/webstore/detail/casper-ai/fgfiokgecpkambjildjleljjcihnocel,2026-08-15T17:39:56.711972+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CassetteAI,UNKNOWN,https://cassetteai.com/,2026-08-15T17:39:56.711977+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cassidy,UNKNOWN,https://cassidyai.com/,2026-08-15T17:39:56.711986+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Castmagic,UNKNOWN,https://www.castmagic.io/,2026-08-15T17:39:56.711992+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Catbird,UNKNOWN,https://www.catbird.ai/,2026-08-15T17:39:56.711998+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Causa,UNKNOWN,https://www.causa.tech,2026-08-15T17:39:56.712005+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cebra,UNKNOWN,https://cebra.ai/,2026-08-15T17:39:56.712329+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cedille.ai,UNKNOWN,https://cedille.ai/,2026-08-15T17:39:56.712338+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Celigo,UNKNOWN,https://www.celigo.com/,2026-08-15T17:39:56.712345+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Celonis,UNKNOWN,https://www.celonis.com/,2026-08-15T17:39:56.712351+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Censius,UNKNOWN,https://censius.ai/,2026-08-15T17:39:56.712357+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Census GPT,UNKNOWN,https://censusgpt.com/SF,2026-08-15T17:39:56.712364+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Centenarian,UNKNOWN,/,2026-08-15T17:39:56.712370+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CGDream,UNKNOWN,https://cgdream.ai/,2026-08-15T17:39:56.712377+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chadview,UNKNOWN,https://chadview.framer.website/,2026-08-15T17:39:56.712384+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chain of Prompts Builder,UNKNOWN,https://mindpal.space/tool/chain-of-prompt-builder,2026-08-15T17:39:56.712390+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChainML,UNKNOWN,https://www.chainml.net,2026-08-15T17:39:56.712396+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chandu,UNKNOWN,https://www.messengerx.io/chandu,2026-08-15T17:39:56.712403+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chapple,UNKNOWN,https://chapple.ai/,2026-08-15T17:39:56.712409+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChapterGPT,UNKNOWN,https://chapterme.co/,2026-08-15T17:39:56.712417+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Character AI,UNKNOWN,https://beta.character.ai/,2026-08-15T17:39:56.712424+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CharacterX,UNKNOWN,https://characterx.ai,2026-08-15T17:39:56.712430+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Charisma,UNKNOWN,https://charisma.ai/,2026-08-15T17:39:56.712436+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Charlie,UNKNOWN,https://charlie.news/about,2026-08-15T17:39:56.712442+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Charlie Lounge,UNKNOWN,https://charlielounge.com/,2026-08-15T17:39:56.712447+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChartGPT,UNKNOWN,https://www.chartgpt.dev/,2026-08-15T17:39:56.712453+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChartPixel,UNKNOWN,https://chartpixel.com/,2026-08-15T17:39:56.712459+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat EQ,UNKNOWN,https://chateq.com/,2026-08-15T17:39:56.712464+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat Jams,UNKNOWN,https://www.chatjams.ai/,2026-08-15T17:39:56.712470+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat Prompt Genius,UNKNOWN,https://chatpromptgenius.com/,2026-08-15T17:39:56.712478+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat with Docs,UNKNOWN,https://chatwithdocs.co/,2026-08-15T17:39:56.712484+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat2Build,UNKNOWN,https://chat2build.com/,2026-08-15T17:39:56.712495+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat2Code,UNKNOWN,https://chat2code.dev/,2026-08-15T17:39:56.712501+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chat2Design,UNKNOWN,https://chat2.design/,2026-08-15T17:39:56.712507+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chatbase,UNKNOWN,https://www.chatbase.co/,2026-08-15T17:39:56.712513+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chatbotkit,UNKNOWN,https://chatbotkit.com/,2026-08-15T17:39:56.712518+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatfAI,UNKNOWN,https://chatfai.com/,2026-08-15T17:39:56.712525+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatGPT,UNKNOWN,https://chat.openai.com/chat,2026-08-15T17:39:56.712531+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatGPT for YouTube,UNKNOWN,https://chatgpt4youtube.com/,2026-08-15T17:39:56.712537+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatGPT Microphone,UNKNOWN,https://chrome.google.com/webstore/detail/chatgpt-microphone/kpnejlajlhnpfphbhgfipmlogplmidin,2026-08-15T17:39:56.712544+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatHub,UNKNOWN,https://chathub.gg/,2026-08-15T17:39:56.712549+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatKJV,UNKNOWN,https://chatkjv.com/,2026-08-15T17:39:56.712555+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatMap,UNKNOWN,https://chat.mymap.ai/,2026-08-15T17:39:56.712561+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chatmind,UNKNOWN,https://chatmind.tech,2026-08-15T17:39:56.712566+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatNBX,UNKNOWN,https://chat.nbox.ai/,2026-08-15T17:39:56.712572+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatOn,UNKNOWN,https://apps.apple.com/us/app/chaton-ai-chat-bot-assistant/id1661308505,2026-08-15T17:39:56.712578+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatPDF,UNKNOWN,https://www.chatpdf.com/,2026-08-15T17:39:56.712584+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatPlayground AI,UNKNOWN,https://www.chatplayground.ai/,2026-08-15T17:39:56.712590+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatShape,UNKNOWN,https://www.chatshape.com/,2026-08-15T17:39:56.712595+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatSpot,UNKNOWN,https://chatspot.ai/,2026-08-15T17:39:56.712601+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chatterdocs,UNKNOWN,https://chatterdocs.ai/,2026-08-15T17:39:56.712609+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatTube,UNKNOWN,https://chattube.io/,2026-08-15T17:39:56.712615+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatWithPDF,UNKNOWN,https://chatwithpdf.ai/,2026-08-15T17:39:56.712620+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Chatworm,UNKNOWN,https://chatworm.com/,2026-08-15T17:39:56.712626+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,ChatX,UNKNOWN,https://chatx.ai/,2026-08-15T17:39:56.712632+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Cheat Layer,UNKNOWN,https://cheatlayer.com/,2026-08-15T17:39:56.712637+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,CheatGPT,UNKNOWN,https://cheatgpt.app/,2026-08-15T17:39:56.712645+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Checkfirst,UNKNOWN,https://www.checkfirst.ai,2026-08-15T17:39:56.712650+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Checklist.gg,UNKNOWN,https://appsumo.8odi.net/jr2K3b,2026-08-15T17:39:56.712657+00:00
1.0,PRODUCT,Awesome AI Tools Dataset,https://raw.githubusercontent.com/LichAmnesia/awesome-ai-tools-dataset/main/data.csv,,Checksub,UNKNOWN,https://www.checksub.com/,2026-08-15T17:39:56.712664+00:00
