schemaVersion,recordType,source.name,source.url,content.title,content.description,content.publishedAt,content.topic,collectedAt
1.0,NEWS,New York Magazine,https://news.google.com/rss/articles/CBMifEFVX3lxTE1GUllMMG1jQlZUVURWdHBBckxYejlGSm9sRlY4ZDVhOFQ4SVJ5WGRFTlpRQ1MwRm9LblhkQnZvVFVoYk43VERfQWNYU1NQWVpjNTdkZkRKYmRVNV81UUcwQjN1MUI3RmI0OENMNFktVTNudWhrdmdqNVIwa0w?oc=5,"Hey, Your AI Is Showing - New York Magazine","<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE1GUllMMG1jQlZUVURWdHBBckxYejlGSm9sRlY4ZDVhOFQ4SVJ5WGRFTlpRQ1MwRm9LblhkQnZvVFVoYk43VERfQWNYU1NQWVpjNTdkZkRKYmRVNV81UUcwQjN1MUI3RmI0OENMNFktVTNudWhrdmdqNVIwa0w?oc=5"" target=""_blank"">Hey, Your AI Is Showing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">New York Magazine</font>",2026-08-15T10:00:04+00:00,generative AI,2026-08-16T05:40:49.265118+00:00
1.0,NEWS,Analytics Insight,https://news.google.com/rss/articles/CBMirgFBVV95cUxNSkU0TkhJNlZGQjdydTVycXFIOGxTd1VtN2VrNmtPR2RCZEhjdTZGYVNkNmdjVmF2d1VJZUhKc09OdkhIOEphczNrdFI5MkxPcV93bkY0cDVLZGNxTGFDemNhV2cyb2llbG9INE9VT3VTeHZwRHc3NFVuX1VJZ0lJdkNZNHlPVVVUSWlqXzEyS3N4WFNPd2NnYnhRS2tONnMwUTNQekVzZ1lXQlhCWGfSAbsBQVVfeXFMTXNtdEZIYXQxT3g3YkFKcnJMZXFPM2N5RXJzV05vXzYwdDJzRkhQWGtFTWh0VS1QVUpxYWRjOGxabTVaZGpyQnJOeUV4NVJQZENQaDhGVXNaZVcxV09zNWEtWS1XNXpOT25zSWhoSjBOTWhZdHVka190X1RKR2UtSFA2RVpTTlBFdkcyM0ZmclRBVjFSNlhFcGpDeGdiV21fbGdxRU5ySGphWFFkRVVDMW1EdkhESU9lVVNjRQ?oc=5,8 YouTube Channels that Make Complex Technology Easy to Understand - Analytics Insight,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxNSkU0TkhJNlZGQjdydTVycXFIOGxTd1VtN2VrNmtPR2RCZEhjdTZGYVNkNmdjVmF2d1VJZUhKc09OdkhIOEphczNrdFI5MkxPcV93bkY0cDVLZGNxTGFDemNhV2cyb2llbG9INE9VT3VTeHZwRHc3NFVuX1VJZ0lJdkNZNHlPVVVUSWlqXzEyS3N4WFNPd2NnYnhRS2tONnMwUTNQekVzZ1lXQlhCWGfSAbsBQVVfeXFMTXNtdEZIYXQxT3g3YkFKcnJMZXFPM2N5RXJzV05vXzYwdDJzRkhQWGtFTWh0VS1QVUpxYWRjOGxabTVaZGpyQnJOeUV4NVJQZENQaDhGVXNaZVcxV09zNWEtWS1XNXpOT25zSWhoSjBOTWhZdHVka190X1RKR2UtSFA2RVpTTlBFdkcyM0ZmclRBVjFSNlhFcGpDeGdiV21fbGdxRU5ySGphWFFkRVVDMW1EdkhESU9lVVNjRQ?oc=5"" target=""_blank"">8 YouTube Channels that Make Complex Technology Easy to Understand</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Analytics Insight</font>",2026-08-15T10:00:00+00:00,machine learning,2026-08-16T05:40:48.331746+00:00
1.0,NEWS,The Times of India,https://news.google.com/rss/articles/CBMilAJBVV95cUxOdEVlM21nWm13U2QtQmFCOFdjbkFhSXZIYWpHNDRBMFE0anIxOHhtNS1VVUQyeWNHYWhjdkdPeGVxY3dmckdNQkhMTlJKRmFxVENrSUlpUGZsXzgtS0xyazM5MFEyWjJoVWlFQkZOaWdVbDdMZnlKbzg3MTRobEctVnNtU3FDV3RMS3J5ZkRZQVNjX05IN2FOUnlEMjhNT3dfSm1ZZmlOZUo3TFhjUEkzMklaRkNfOHdRQ3k1QWlzOXNEdnBCc3ZMRk9TbzZuTzhDamlLYUswamhhdlJEWHg3amR4VmZGc1pyMG4tMEFoWG9yaHZyZ2NMcWdoSHpZTldYeUp3WHZpVjY0ZDk1a3lsVEJkZFDSAZoCQVVfeXFMTzVVZVFUOURtQWxlMXVDcExJb1ZMcmI0VUs5T0pQUVdwbnlmUFRiS3lRRkl3TFdFNDQzYUJpUXlzSHNFaFBwbzN2UXk1NHJtS2FBbTBneDZoYzZVdUE3cE9DcDRlS2UtWk9uV1BoeTVXbndMTGdHLUNoUFhlV0F1eXRGd3dKdERBemxSZHg1LXdwaWJwSXR2MHRCbGk2RnduZkh2LUJJeGRmVEVRRDhjWDB2Ti03WFNRbmlQbE5aRHY4TEJhMV9raGRRVTRSQWxLb2d0UmFmRUktQVA1RXBkV1ZlNFFmbWp1eVNELWVLRWhxTGZ2T2JwczRNT3JHdlpBcklQc2RxSnZueWVsV2h6U2hMbjdBTmdoaUlR?oc=5,"Palmistry Today, 15th Aug 2026: Hand Signs of Deep Karma; Do you have these palm markings for learning th - The Times of India","<a href=""https://news.google.com/rss/articles/CBMilAJBVV95cUxOdEVlM21nWm13U2QtQmFCOFdjbkFhSXZIYWpHNDRBMFE0anIxOHhtNS1VVUQyeWNHYWhjdkdPeGVxY3dmckdNQkhMTlJKRmFxVENrSUlpUGZsXzgtS0xyazM5MFEyWjJoVWlFQkZOaWdVbDdMZnlKbzg3MTRobEctVnNtU3FDV3RMS3J5ZkRZQVNjX05IN2FOUnlEMjhNT3dfSm1ZZmlOZUo3TFhjUEkzMklaRkNfOHdRQ3k1QWlzOXNEdnBCc3ZMRk9TbzZuTzhDamlLYUswamhhdlJEWHg3amR4VmZGc1pyMG4tMEFoWG9yaHZyZ2NMcWdoSHpZTldYeUp3WHZpVjY0ZDk1a3lsVEJkZFDSAZoCQVVfeXFMTzVVZVFUOURtQWxlMXVDcExJb1ZMcmI0VUs5T0pQUVdwbnlmUFRiS3lRRkl3TFdFNDQzYUJpUXlzSHNFaFBwbzN2UXk1NHJtS2FBbTBneDZoYzZVdUE3cE9DcDRlS2UtWk9uV1BoeTVXbndMTGdHLUNoUFhlV0F1eXRGd3dKdERBemxSZHg1LXdwaWJwSXR2MHRCbGk2RnduZkh2LUJJeGRmVEVRRDhjWDB2Ti03WFNRbmlQbE5aRHY4TEJhMV9raGRRVTRSQWxLb2d0UmFmRUktQVA1RXBkV1ZlNFFmbWp1eVNELWVLRWhxTGZ2T2JwczRNT3JHdlpBcklQc2RxSnZueWVsV2h6U2hMbjdBTmdoaUlR?oc=5"" target=""_blank"">Palmistry Today, 15th Aug 2026: Hand Signs of Deep Karma; Do you have these palm markings for learning th</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India</font>",2026-08-15T10:00:00+00:00,deep learning,2026-08-16T05:40:52.690141+00:00
1.0,NEWS,The Economic Times,https://news.google.com/rss/articles/CBMitwJBVV95cUxPQkNULXpqS3UweWs3Rk9MR3dhLXVoV280TjE4RlNpWktIcFB6TGtVSlFDMEI1OE1LU0tEMWNlU0NMSlZlUXNQcTJGZHpWc0xaQ3NKMlprVGItRDlTMW80QlpXdjFaSUFNYk1EMFAxbWY1b28teGxtUFFwSFYtQWN1YmtfUlN2YjV0ZGFCM0x0ZERXcUpMUFoxb2VnQ19FWmJNSjZfcmhRWXo5MzJIZDJvUUpXeU5obVUxTHpWT0RUMG93YTlEUTBxemZzU2d4QVRrSFBBdDJ1TFZoSTRHbjJSVXNuYTlxVGxnMnNZWnZhd1llZVpoTFZrR29DX2d6X3A2c3JYMi1IRTI5ZGNIWWtrT01jYTBHRHF4LUNkVEVmZU5xckxjV3ZvZVV2cWxBM0pSNlFoT0Jvc9IB0wFBVV95cUxOVzN5eGhxUlhoSWhWYlM0eHFtN1dwbW5iYi1weTd4UklUSm5JOGctZGx3R1pQaEplV01SdnkzTVpzVFJTekhINFpnWDctYjhCQUtDaG56QUM2bGNEbEhlTDBIYlJiTUhLQzV4WmlyLTlESkp3V0tZZ1dYNjNycnlHVWxhSGYxc0ExOVJObWFqSEs1VkpTa0hQUlVBQVAzWGxpaGZFaUs2TmNUb1hsa2piazVaSU1GV2VFSHEzX3RFZDZwZ3FYSm1vUFhQWlN3S3hUM19J?oc=5,Why Zerodha's Nithin Kamath is asking founders to stop leading with AI - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMitwJBVV95cUxPQkNULXpqS3UweWs3Rk9MR3dhLXVoV280TjE4RlNpWktIcFB6TGtVSlFDMEI1OE1LU0tEMWNlU0NMSlZlUXNQcTJGZHpWc0xaQ3NKMlprVGItRDlTMW80QlpXdjFaSUFNYk1EMFAxbWY1b28teGxtUFFwSFYtQWN1YmtfUlN2YjV0ZGFCM0x0ZERXcUpMUFoxb2VnQ19FWmJNSjZfcmhRWXo5MzJIZDJvUUpXeU5obVUxTHpWT0RUMG93YTlEUTBxemZzU2d4QVRrSFBBdDJ1TFZoSTRHbjJSVXNuYTlxVGxnMnNZWnZhd1llZVpoTFZrR29DX2d6X3A2c3JYMi1IRTI5ZGNIWWtrT01jYTBHRHF4LUNkVEVmZU5xckxjV3ZvZVV2cWxBM0pSNlFoT0Jvc9IB0wFBVV95cUxOVzN5eGhxUlhoSWhWYlM0eHFtN1dwbW5iYi1weTd4UklUSm5JOGctZGx3R1pQaEplV01SdnkzTVpzVFJTekhINFpnWDctYjhCQUtDaG56QUM2bGNEbEhlTDBIYlJiTUhLQzV4WmlyLTlESkp3V0tZZ1dYNjNycnlHVWxhSGYxc0ExOVJObWFqSEs1VkpTa0hQUlVBQVAzWGxpaGZFaUs2TmNUb1hsa2piazVaSU1GV2VFSHEzX3RFZDZwZ3FYSm1vUFhQWlN3S3hUM19J?oc=5"" target=""_blank"">Why Zerodha's Nithin Kamath is asking founders to stop leading with AI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",2026-08-15T09:57:52+00:00,AI startup,2026-08-16T05:40:50.385792+00:00
1.0,NEWS,93.3 The Drive,https://news.google.com/rss/articles/CBMitgFBVV95cUxOUVhPR3J5UkVwNGp0N01uV2xaVUQwRW9vMW5OUTBZaGJGM29OdUdpMUIzRi10V0RwVnZXbDJ3WVJYOXk3S21qUkx3aldpc2xnYXhrMXVMRENDNVB3TXlLR0JYUk90LTkwZHZpTzdsYzRtME5EVGlaaU41SENKcnUzclVuRGF5VDZaX2FhbVVITF82OEJTV3I0RlNoWUd4WEFHM0xRb2VNUHdNVjNkSk5HZ1AzVF9VQQ?oc=5,China’s Z.ai says new model nears Anthropic’s Mythos 5 in cyber-defence tests - 93.3 The Drive,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxOUVhPR3J5UkVwNGp0N01uV2xaVUQwRW9vMW5OUTBZaGJGM29OdUdpMUIzRi10V0RwVnZXbDJ3WVJYOXk3S21qUkx3aldpc2xnYXhrMXVMRENDNVB3TXlLR0JYUk90LTkwZHZpTzdsYzRtME5EVGlaaU41SENKcnUzclVuRGF5VDZaX2FhbVVITF82OEJTV3I0RlNoWUd4WEFHM0xRb2VNUHdNVjNkSk5HZ1AzVF9VQQ?oc=5"" target=""_blank"">China’s Z.ai says new model nears Anthropic’s Mythos 5 in cyber-defence tests</a>&nbsp;&nbsp;<font color=""#6f6f6f"">93.3 The Drive</font>",2026-08-15T09:48:29+00:00,AI startup,2026-08-16T05:40:50.386517+00:00
1.0,NEWS,Tech Xplore,https://news.google.com/rss/articles/CBMiekFVX3lxTE52TmxSM09CazBxczVEMWR2QWgwRHNKTzN1aGVBdEFMWWt3YU5EeWxLaHVBcm16ejdnbkxPSEtyb1FfN0dobkRSTEhQTXRjU0UxbS1OQ1lPTWE4TzhhUTFKc0tmalUxRDd2VERnWFIxdXRsOVByN1hxZWhR?oc=5,"Opinion: What does life after AI look like? Cory Doctorow's guide is an outdated map, lacking answers - Tech Xplore","<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE52TmxSM09CazBxczVEMWR2QWgwRHNKTzN1aGVBdEFMWWt3YU5EeWxLaHVBcm16ejdnbkxPSEtyb1FfN0dobkRSTEhQTXRjU0UxbS1OQ1lPTWE4TzhhUTFKc0tmalUxRDd2VERnWFIxdXRsOVByN1hxZWhR?oc=5"" target=""_blank"">Opinion: What does life after AI look like? Cory Doctorow's guide is an outdated map, lacking answers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tech Xplore</font>",2026-08-15T09:40:01+00:00,machine learning,2026-08-16T05:40:48.330678+00:00
1.0,NEWS,news24online.com,https://news.google.com/rss/articles/CBMiowJBVV95cUxQdVpfRUVkbEVmYVJsVE0wM3R3UEZBU01TTkRJOTFwTDlaV2JMc1pXNEJJNm5UYnM4TjZ6SjVSRnFIVDVWdXBfRXFDSkJwRTI4ekNjNzdKamVJRWZYUnhjRHRkMUdESVNJQ0k2VnJCRG1sS1ZacGJEejRiOGtYeGF1UW1oUThsQkhtV2VDcEZZUnA1a2RJeDROMEZVX09XSFRsQmp2QlZUS0xReE1FbDM1M0QyX3hLOVJBbW5fWDBxMC1ZYnlsX2JadXpvaHZwRmVFN2VYVWdVa1BJaTBVRTIxdlE2RjQ3UkNwLVdXdmxENGtzejVKN0ZjMkMxR3Z0SW1DeE1hdWplNVRZTlRGeHpNNzhjLUdJRUZWVkk0c2pvRVJPUzDSAacCQVVfeXFMT1pfLVAtSDNsaFBYRUc4VDNyNWJleEFqLWhqckk4NllNeUlzYlQ3amxLbFU1eTlnUm1aSTdleXI3WERpM2Q0bXpocUgxdDRmSmZjSXZEM0VvWDNtNWc1a0pkUmVubWNya1U3b2tNZk9yWnpOYjlkYWFodTMtQlJHd0JDcmNYS3RpR2RvZ1AtR1gtcHdSWjJDVW5JQjVNZnVuMThUYjlyUnVHRFVWT01UZkdDbjNTNWtla24waWV2VmkzenZ4WFAwQzZybUpSUGJBdEpqTDQwX05NY3NZdzFQQ0k2S2dZV0Vwdlg0eU83TGlsdmM3RkFfaDNlWnpHRWRhNnlUTVUtcjl3bzdpVnB3U3V1RHZmaFZBa2VGb1NYd2dxcmttNUEtQQ?oc=5,"Who is Trapit Bansal? Worked in Google, Microsoft, now got Rs 800 crore package from Meta, he studied from… - news24online.com","<a href=""https://news.google.com/rss/articles/CBMiowJBVV95cUxQdVpfRUVkbEVmYVJsVE0wM3R3UEZBU01TTkRJOTFwTDlaV2JMc1pXNEJJNm5UYnM4TjZ6SjVSRnFIVDVWdXBfRXFDSkJwRTI4ekNjNzdKamVJRWZYUnhjRHRkMUdESVNJQ0k2VnJCRG1sS1ZacGJEejRiOGtYeGF1UW1oUThsQkhtV2VDcEZZUnA1a2RJeDROMEZVX09XSFRsQmp2QlZUS0xReE1FbDM1M0QyX3hLOVJBbW5fWDBxMC1ZYnlsX2JadXpvaHZwRmVFN2VYVWdVa1BJaTBVRTIxdlE2RjQ3UkNwLVdXdmxENGtzejVKN0ZjMkMxR3Z0SW1DeE1hdWplNVRZTlRGeHpNNzhjLUdJRUZWVkk0c2pvRVJPUzDSAacCQVVfeXFMT1pfLVAtSDNsaFBYRUc4VDNyNWJleEFqLWhqckk4NllNeUlzYlQ3amxLbFU1eTlnUm1aSTdleXI3WERpM2Q0bXpocUgxdDRmSmZjSXZEM0VvWDNtNWc1a0pkUmVubWNya1U3b2tNZk9yWnpOYjlkYWFodTMtQlJHd0JDcmNYS3RpR2RvZ1AtR1gtcHdSWjJDVW5JQjVNZnVuMThUYjlyUnVHRFVWT01UZkdDbjNTNWtla24waWV2VmkzenZ4WFAwQzZybUpSUGJBdEpqTDQwX05NY3NZdzFQQ0k2S2dZV0Vwdlg0eU83TGlsdmM3RkFfaDNlWnpHRWRhNnlUTVUtcjl3bzdpVnB3U3V1RHZmaFZBa2VGb1NYd2dxcmttNUEtQQ?oc=5"" target=""_blank"">Who is Trapit Bansal? Worked in Google, Microsoft, now got Rs 800 crore package from Meta, he studied from…</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news24online.com</font>",2026-08-15T09:35:31+00:00,machine learning,2026-08-16T05:40:48.331718+00:00
1.0,NEWS,Press Trust of India,https://news.google.com/rss/articles/CBMi4AFBVV95cUxNOW84Q1M1NlEzVC1DRm5TM0VZWk1oUHlEcmdxUlppcGxxUzF2S19FNDJfX1JuR2V1eFNETS1yUVhKaDJzUWRFTV9qdW45UkpRUHNheHRhMlJmODlKNE1yVkFTQlpJZlNOZXdqcWc3dVU3ejE5THBYUktoN1hWM3BUbGE1eEFkQXFCMmFGamhuX2RlclhGdnZGb2hiV2Z1UXQxY1dUQXkzRlkxalgwdHk2MTVMWnpYeUJkQWdRM05wZTEwN2hXTFZfbkNPTlptZGVySDQ5dExwOGcxbVRjRnRrVg?oc=5,Global innovation hub to AI skills training for 1 cr youth: PM Modi outlines nation's tech ambitions - Press Trust of India,"<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxNOW84Q1M1NlEzVC1DRm5TM0VZWk1oUHlEcmdxUlppcGxxUzF2S19FNDJfX1JuR2V1eFNETS1yUVhKaDJzUWRFTV9qdW45UkpRUHNheHRhMlJmODlKNE1yVkFTQlpJZlNOZXdqcWc3dVU3ejE5THBYUktoN1hWM3BUbGE1eEFkQXFCMmFGamhuX2RlclhGdnZGb2hiV2Z1UXQxY1dUQXkzRlkxalgwdHk2MTVMWnpYeUJkQWdRM05wZTEwN2hXTFZfbkNPTlptZGVySDQ5dExwOGcxbVRjRnRrVg?oc=5"" target=""_blank"">Global innovation hub to AI skills training for 1 cr youth: PM Modi outlines nation's tech ambitions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Press Trust of India</font>",2026-08-15T09:33:58+00:00,AI technology,2026-08-16T05:40:47.101990+00:00
1.0,NEWS,news24online.com,https://news.google.com/rss/articles/CBMipwJBVV95cUxPWl8tUC1IM2xoUFhFRzhUM3I1YmV4QWotaGpySTg2WU15SXNiVDdqbEtsVTV5OWdSbVpJN2V5cjdYRGkzZDRtemhxSDF0NGZKZmNJdkQzRW9YM201ZzVrSmRSZW5tY3JrVTdva01mT3Jaek5iOWRhYWh1My1CUkd3QkNyY1hLdGlHZG9nUC1HWC1wd1JaMkNVbklCNU1mdW4xOFRiOXJSdUdEVVZPTVRmR0NuM1M1a2VrbjBpZXZWaTN6dnhYUDBDNnJtSlJQYkF0SmpMNDBfTk1jc1l3MVBDSTZLZ1lXRXB2WDR5TzdMaWx2YzdGQV9oM2VaekdFZGE2eVRNVS1yOXdvN2lWcHdTdXVEdmZoVkFrZUZvU1h3Z3Fya201QS1B0gGnAkFVX3lxTE9aXy1QLUgzbGhQWEVHOFQzcjViZXhBai1oanJJODZZTXlJc2JUN2psS2xVNXk5Z1JtWkk3ZXlyN1hEaTNkNG16aHFIMXQ0ZkpmY0l2RDNFb1gzbTVnNWtKZFJlbm1jcmtVN29rTWZPclp6TmI5ZGFhaHUzLUJSR3dCQ3JjWEt0aUdkb2dQLUdYLXB3UloyQ1VuSUI1TWZ1bjE4VGI5clJ1R0RVVk9NVGZHQ24zUzVrZWtuMGlldlZpM3p2eFhQMEM2cm1KUlBiQXRKakw0MF9OTWNzWXcxUENJNktnWVdFcHZYNHlPN0xpbHZjN0ZBX2gzZVp6R0VkYTZ5VE1VLXI5d283aVZwd1N1dUR2ZmhWQWtlRm9TWHdncXJrbTVBLUE?oc=5,"Who is Trapit Bansal? Worked in Google, Microsoft, now got Rs 800 crore package from Meta, he studied from… - news24online.com","<a href=""https://news.google.com/rss/articles/CBMipwJBVV95cUxPWl8tUC1IM2xoUFhFRzhUM3I1YmV4QWotaGpySTg2WU15SXNiVDdqbEtsVTV5OWdSbVpJN2V5cjdYRGkzZDRtemhxSDF0NGZKZmNJdkQzRW9YM201ZzVrSmRSZW5tY3JrVTdva01mT3Jaek5iOWRhYWh1My1CUkd3QkNyY1hLdGlHZG9nUC1HWC1wd1JaMkNVbklCNU1mdW4xOFRiOXJSdUdEVVZPTVRmR0NuM1M1a2VrbjBpZXZWaTN6dnhYUDBDNnJtSlJQYkF0SmpMNDBfTk1jc1l3MVBDSTZLZ1lXRXB2WDR5TzdMaWx2YzdGQV9oM2VaekdFZGE2eVRNVS1yOXdvN2lWcHdTdXVEdmZoVkFrZUZvU1h3Z3Fya201QS1B0gGnAkFVX3lxTE9aXy1QLUgzbGhQWEVHOFQzcjViZXhBai1oanJJODZZTXlJc2JUN2psS2xVNXk5Z1JtWkk3ZXlyN1hEaTNkNG16aHFIMXQ0ZkpmY0l2RDNFb1gzbTVnNWtKZFJlbm1jcmtVN29rTWZPclp6TmI5ZGFhaHUzLUJSR3dCQ3JjWEt0aUdkb2dQLUdYLXB3UloyQ1VuSUI1TWZ1bjE4VGI5clJ1R0RVVk9NVGZHQ24zUzVrZWtuMGlldlZpM3p2eFhQMEM2cm1KUlBiQXRKakw0MF9OTWNzWXcxUENJNktnWVdFcHZYNHlPN0xpbHZjN0ZBX2gzZVp6R0VkYTZ5VE1VLXI5d283aVZwd1N1dUR2ZmhWQWtlRm9TWHdncXJrbTVBLUE?oc=5"" target=""_blank"">Who is Trapit Bansal? Worked in Google, Microsoft, now got Rs 800 crore package from Meta, he studied from…</a>&nbsp;&nbsp;<font color=""#6f6f6f"">news24online.com</font>",2026-08-15T09:32:35+00:00,AI research,2026-08-16T05:40:51.591963+00:00
1.0,NEWS,CancerNetwork,https://news.google.com/rss/articles/CBMixgFBVV95cUxNYm1lZ0NhYlBxdXFfTEpXWWlETF9WVWtqSjZPU2FuaEwxVzRHNVlLVS1OaUNmVlJBdEYwWFhHRFNDZXdqcXMyYmZYaTI2ay1WaFFiSEZRVzdfVWtPUUpNZWF6NERwQVJRdC1nV2pMOHdldDZ2RkpNM0FzRE1Gc3NzLU5RT2cyVjJFNFByYlFLbmxhR21oVkdNeUhFNl85QVJzUW0wdU1CQWdxVG9fRkhXaEJpalBDaGRRSXpqRWxVQk5vSGd0NEE?oc=5,"The Evolution of Artificial Intelligence in Oncology: Impact on Trials, Workflows, and Outcomes - CancerNetwork","<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxNYm1lZ0NhYlBxdXFfTEpXWWlETF9WVWtqSjZPU2FuaEwxVzRHNVlLVS1OaUNmVlJBdEYwWFhHRFNDZXdqcXMyYmZYaTI2ay1WaFFiSEZRVzdfVWtPUUpNZWF6NERwQVJRdC1nV2pMOHdldDZ2RkpNM0FzRE1Gc3NzLU5RT2cyVjJFNFByYlFLbmxhR21oVkdNeUhFNl85QVJzUW0wdU1CQWdxVG9fRkhXaEJpalBDaGRRSXpqRWxVQk5vSGd0NEE?oc=5"" target=""_blank"">The Evolution of Artificial Intelligence in Oncology: Impact on Trials, Workflows, and Outcomes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CancerNetwork</font>",2026-08-15T09:31:01+00:00,machine learning,2026-08-16T05:40:48.330145+00:00
1.0,NEWS,ET CIO SEA,https://news.google.com/rss/articles/CBMivAFBVV95cUxNckwtRGNwWXRXQXpvUkVscFdsYllHa0QwVTBxbm9WcGx2WVFCazlBczZwVXJvS1VPRkhJZ1FBSnZhcE1feHdXZVJQZ3lZVXF2RjdBaWlael8yN3V3anVDNUk2dl9GRE05aGhGZXFJR083cm9NS2Y5ZlU2bWJrOHhvOUhfN0tLM3ZEV3pRYnJmcHBSamFFdW85NE1vLVVxaG1tRl9iUjE4eEJrSDdNQ2d1UXk3NmtIRHJjZWJ6Yw?oc=5,Vietnam sets out 2030 push to build AI-ready workforce - ET CIO SEA,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxNckwtRGNwWXRXQXpvUkVscFdsYllHa0QwVTBxbm9WcGx2WVFCazlBczZwVXJvS1VPRkhJZ1FBSnZhcE1feHdXZVJQZ3lZVXF2RjdBaWlael8yN3V3anVDNUk2dl9GRE05aGhGZXFJR083cm9NS2Y5ZlU2bWJrOHhvOUhfN0tLM3ZEV3pRYnJmcHBSamFFdW85NE1vLVVxaG1tRl9iUjE4eEJrSDdNQ2d1UXk3NmtIRHJjZWJ6Yw?oc=5"" target=""_blank"">Vietnam sets out 2030 push to build AI-ready workforce</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ET CIO SEA</font>",2026-08-15T09:25:14+00:00,AI technology,2026-08-16T05:40:47.101707+00:00
1.0,NEWS,techobserver.in,https://news.google.com/rss/articles/CBMinAFBVV95cUxObHVSeVNQSU5pT0VvcDhIX3pOWFZBUEpST2Y5NkxtZDZnR092S2haemtnOGM4OU10Z0N6Q3VNR3dFNUxLV21YNlY2a0hfNVNTOFVHZjN6VHFBRjhIXzdMY2FUUGlEM2h1MVJuVkpyUXcySnQtNjF4UUgzSUthUUQ5N29VdEgzczJuUGpLZmRIV1lRc1B4Vko1SUEyamPSAZwBQVVfeXFMTmx1UnlTUElOaU9Fb3A4SF96TlhWQVBKUk9mOTZMbWQ2Z0dPdktoWnprZzhjODlNdGdDekN1TUd3RTVMS1dtWDZWNmtIXzVTUzhVR2YzelRxQUY4SF83TGNhVFBpRDNodTFSblZKclF3Mkp0LTYxeFFIM0lLYVFEOTdvVXRIM3MyblBqS2ZkSFdZUXNQeFZKNUlBMmpj?oc=5,"IndiaAI Mission sanctions 93 lakh GPU hours, orders 1.1 EFLOPS compute system - techobserver.in","<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxObHVSeVNQSU5pT0VvcDhIX3pOWFZBUEpST2Y5NkxtZDZnR092S2haemtnOGM4OU10Z0N6Q3VNR3dFNUxLV21YNlY2a0hfNVNTOFVHZjN6VHFBRjhIXzdMY2FUUGlEM2h1MVJuVkpyUXcySnQtNjF4UUgzSUthUUQ5N29VdEgzczJuUGpLZmRIV1lRc1B4Vko1SUEyamPSAZwBQVVfeXFMTmx1UnlTUElOaU9Fb3A4SF96TlhWQVBKUk9mOTZMbWQ2Z0dPdktoWnprZzhjODlNdGdDekN1TUd3RTVMS1dtWDZWNmtIXzVTUzhVR2YzelRxQUY4SF83TGNhVFBpRDNodTFSblZKclF3Mkp0LTYxeFFIM0lLYVFEOTdvVXRIM3MyblBqS2ZkSFdZUXNQeFZKNUlBMmpj?oc=5"" target=""_blank"">IndiaAI Mission sanctions 93 lakh GPU hours, orders 1.1 EFLOPS compute system</a>&nbsp;&nbsp;<font color=""#6f6f6f"">techobserver.in</font>",2026-08-15T09:24:05+00:00,artificial intelligence,2026-08-16T05:40:45.794331+00:00
1.0,NEWS,tuni.fi,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNjQzamUzNVVaSWVXWlVLRTNoQ0dXN3hPQWpsUGZXQWxQNU1rN0RINm9jeUJnek1ldVEwV2lHdkN1RUlabFZKdkNPM0E4akEweFlaQ0JmZFdXQ21YSVVadVpvaV9EWTM2cmw2RnVOWGJzb2tjcW1tTWM4LWRNWkZzUUJwOFdCcE9aY3NGamJobGUtdU80ZGZabGZTZnNwTDMtdkhJbmpGVUkxUlhYSXZsSE1yaDhONC1v?oc=5,Dingding Cai: Deep learning helps machines locate unfamiliar objects from a single image - tuni.fi,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNjQzamUzNVVaSWVXWlVLRTNoQ0dXN3hPQWpsUGZXQWxQNU1rN0RINm9jeUJnek1ldVEwV2lHdkN1RUlabFZKdkNPM0E4akEweFlaQ0JmZFdXQ21YSVVadVpvaV9EWTM2cmw2RnVOWGJzb2tjcW1tTWM4LWRNWkZzUUJwOFdCcE9aY3NGamJobGUtdU80ZGZabGZTZnNwTDMtdkhJbmpGVUkxUlhYSXZsSE1yaDhONC1v?oc=5"" target=""_blank"">Dingding Cai: Deep learning helps machines locate unfamiliar objects from a single image</a>&nbsp;&nbsp;<font color=""#6f6f6f"">tuni.fi</font>",2026-08-15T09:23:13+00:00,deep learning,2026-08-16T05:40:52.690126+00:00
